sentiment_id,user_name,tweet,longitude,latitude,sentiment
elections_1573913325.777517,Naijaloveinfo,"""Where @inecnigeria materials are destroyed, it is on the guidelines that it means there were no elections""… https://t.co/SRpc2I0NT0",2.665436,4.197406,Neutral
elections_1573913394.100942,Nation first🇮🇳,@KasthuriShankar Then why they behaved differently last year. Lost elections so this turnaround 😂😂😂,80.05616,12.850328,Neutral
elections_1573913423.982088,PLima,"Dems own the power, the truth, the know how, the right to fuck with us and whatever they feel entitled to. If Trump… https://t.co/cIY3YPEzyH",-74.057045,40.757385,Positive
elections_1573913468.68763,Trump talks thru his asses.,You are a Russian asset go back to Russia and stay out of our elections.,-179.23108,13.182335,Neutral
elections_1573913655.715946,Naijaloveinfo,"""Elections were generally peaceful in Sagbama area"" - Observer

#BayelsaKogiVote2019: It’s Left For The Electorate… https://t.co/s2h8dx9ML5",2.665436,4.197406,Positive
elections_1573913790.77485,Martin,"This investigation is a coup against our president &amp; free elections, if I did not know any better I would think we… https://t.co/XOrQn0A4Ew",-106.645645,25.837091,Positive
elections_1573913894.851004,Billy W.,Will y’all be #StillWithKap when he decides to NOT vote in the upcoming elections AGAIN?,-71.034584,42.494854,Neutral
elections_1573913953.576144,White Amadasun,"The sad reality before us as Nigerians is the glaring fact that, the winners that will be declared after today's el… https://t.co/nRtYRqgRN6",5.008606,5.741189,Negative
elections_1573913966.522962,Progressive Shadow 🌹,Should use that money to fulfill as many medical @GoFundMe pages as possible.,-73.962585,40.54172,Positive
elections_1573914088.86073,Ronan Alex Dunne,"I have put my faith in local councillors for too long. Well not ANYMORE. 
When the local elections were ago and the… https://t.co/O0DwiN4liT",-9.366822,52.279972,Negative
elections_1573914202.391508,Christina Benty,Please let this be the focus of future elections....#OurAssetsMatter,-116.99269,51.274826,Neutral
elections_1573914440.854927,KNUST Live,"Mr. Abu-Bonsrah thoroughly advices the JCs on how to go about free and fair elections
 #KNUSTECTraining

#KNUSTLive",-1.710074,6.596286,Positive
elections_1573914478.634443,Comics Youth 🏳️‍🌈,True story 👀,-3.078889,53.40405,Positive
elections_1573914551.157766,Moussa,@PremiumTimesng Elections are not war.,7.356623,10.425262,Neutral
elections_1573914562.692674,richard playfoot,@Catus14 @Sean_Kemp I thought they got hammered in local national and euro elections for over a decade🤷‍♂️ hey ho,-2.21488,52.61687,Neutral
elections_1573914646.828614,JerLeh,Sit down sleepy you aren't getting the nomination butegeg is,-93.528854,45.064774,Negative
elections_1573914753.439754,KSF,"So, if political parties put candidates up for the GE Election, who live outwith Scotland or live abroad, surely ex… https://t.co/8PadYT399v",-3.07452,56.45137,Positive
elections_1573914753.604117,Sri Lanka Tweet 🇱🇰,"In 2015, there were 222 election-related violations on election day. In 2019, there are 196 incidents. 
#LKA… https://t.co/QqDoxDa2Xc",79.65053,5.921383,Neutral
elections_1573915006.275002,♠MASTER♠,Routine during elections,3.198942,6.482676,Neutral
elections_1573915207.733127,Charlie Chaplin,"My solidarity with those parents, kids and wives of those who are missing. #missingpersons #1000days #LK #SriLankan",79.65053,5.921383,Negative
elections_1573915273.659891,Tall Miracle,"👏✔🗳⚖ AMERICA THIS IS HOW UNFAIR/BIASED ELECTIONS CAN STOP 👏✔🗳⚖

   💥FLORIDA PEEPS DON'T LOSE YOU RIGHT TO VOTE💥

✔🗳… https://t.co/wsuIFmve6C",-116.3745,43.510174,Positive
elections_1573915426.067723,Donnachadh McCarthy,"Now where have we heard before a western leader state there was no Russian interference in elections, whilst seekin… https://t.co/EB9aMNWTAb",-0.111476,51.419426,Neutral
elections_1573915543.207496,tom for president 2020,The most hilarious thing I hear from so many people is that Obama was/is far left. Remove the factors of his race a… https://t.co/ldmm4AKIEt,-84.51302,39.269985,Positive
elections_1573915984.038455,ChroniclesPH,"WE NEED TO CHANGE OUR CONSTITUTION.
APC will win both Bayelsa and Kogi elections because both PDP and APC now know… https://t.co/7Dw5PcgTJX",6.938066,4.73377,Positive
elections_1573915989.049784,Mitchell_Mimi🥀,Some read out loud the caption of this tweet please!!!!!!!!👏🏽👏🏽👏🏽👏🏽,11.601627,-28.96939,Positive
elections_1573916004.027326,Amy Dugan,'I never say never': Hillary Clinton refuses to close the door on a 2020 presidential run https://t.co/WstOhEb6td via @usatoday,-84.07928,39.76569,Neutral
elections_1573916013.60918,Jason,The elections will be over and we shall be friends again....you people are angry😂😂,11.601627,-28.96939,Neutral
elections_1573916217.124288,Murtuza Kapasi,"I am for very high salary to MPs &amp; MLAs, take-home pay &amp; perks atleast equal to Sr. IAS, to match personal aspirati… https://t.co/wkPp8GMsSv",72.74484,18.845343,Positive
elections_1573916234.37709,Ramesh Janardhan,"Yes, even I want my country back, the way it was before 2014 elections .",77.373474,12.919037,Neutral
elections_1573916343.290136,Heleny Campoy 🇪🇺🇪🇸🇬🇧🇫🇷🇩🇪🇮🇹🇱🇺 🕷,"By 2006, some of the country’s most neglected areas were targeted by the British National party, which made gains i… https://t.co/sArVGUgnKs",-0.457966,51.42063,Positive
elections_1573916537.695169,Social Introvert,"Now when Itula loses the elections come the 27th, will he just go back to being a tooth fairy or will he try and wo… https://t.co/KwXYu1L0BD",11.601627,-28.96939,Negative
elections_1573916864.460526,Gary Skentelbery,@MarshallCllr @MrAndy_Carter @WendyMaisey Got to say in 40 years of covering elections it was pretty surreal but al… https://t.co/tmXEFJJiwG,-2.675408,53.34166,Positive
elections_1573916955.133118,baba dean,"Do kenyans ever learn anything from elections? watching kibra elect their MP, I led to believe that 2022 will be He… https://t.co/ZuCNMmjzyX",-106.645645,25.837091,Positive
elections_1573917015.217867,🎄winterfest dan 🎄,"Looks at 2018’s map...
And looks at 2020’s map",-90.418106,41.696087,Neutral
elections_1573917023.477298,Wendy Maisey,Looking forward to seeing the video Gary !,-3.640637,52.947132,Neutral
elections_1573917070.296611,5FtOh,#NY21 Absolutely the pragmatic choice.  Remember the ABC4DE rule: Adam Boosts Candidates 4 Democrat Elections.… https://t.co/iuX4GCJHS6,-109.06026,36.992428,Positive
elections_1573917098.400473,Gurgaon LIVE!,Dear Gurgaon MP @Rao_InderjitS - you said all the right things before elections. High time you act on them in a con… https://t.co/P7ONWAAW8r,76.70767,28.19953,Positive
elections_1573917129.80151,SoftOloye,"Different elections; same stories.

Naija 😢 

#BayelsaDecides",-76.71152,39.197212,Neutral
elections_1573917311.54888,Ingrid E Baptista,There’s no such thing as an illegitimate impeachment inquiry. It’s in the Constitution which you should be well ver… https://t.co/e9ejtSbAB2,-74.04188,40.570843,Neutral
elections_1573917340.933866,Suleiman Yakubu,God will surely disgrace them,6.778614,8.45044,Positive
elections_1573917408.137663,Heather Boyle 👋,"Top athlete, top guy - and someone I know I would have wanted in my corner as an athlete 👊 best of luck @daveyharte… https://t.co/KWo1UHcEd8",-0.508684,51.455116,Positive
elections_1573917431.001635,Gayle Whitford,"@justdawn_ @McFaul This will be their fate at elections!
Nobody wants congressmen who belittle, have no decency, and can't accept TRUTH",-112.32391,33.29026,Positive
elections_1573917442.191532,mhleli magutywa,@UmalambaneZN @Julius_S_Malema @burnaboy Myeke wena inoba kwezi Loval Government Elections in 2021 uzovotelwa ngulo… https://t.co/eJ2CHBp9BH,28.708267,-31.659716,Neutral
elections_1573917478.75265,Brandon,@AmbJohnBoIton Except elections.,-81.670944,34.68752,Neutral
elections_1573917495.730897,Aya (ايه) Hamza,Peep me to the left! Young people deserve to be at the forefront of conversations and elections: thank you to… https://t.co/vJjPK8JnLe,-80.19169,25.813541,Positive
elections_1573917581.489462,Henry Harvey,"I Agree with everything that you tweeted. Unfortunately our voting, even our power grid R not safe from cyber attac… https://t.co/GqnXSewYyJ",-84.51565,46.22391,Negative
elections_1573917659.157944,Cheryl B Williams,"This would not be happening if we had not flipped the house in 2018 - ELECTIONS MATTER! 

Go register to vote NOW.… https://t.co/EztuSxc0ah",-90.310295,34.982925,Neutral
elections_1573917759.799058,Tall Miracle,"💥FLORIDA PEEPS DON'T LOSE YOU RIGHT TO VOTE💥

✔🗳📬VOTE BY MAIL IS EASY, SAFE &amp; TRACKABLE✔🗳📬

        📞 Just Call You… https://t.co/D00VAvMmmy",-116.3745,43.510174,Positive
elections_1573917936.14354,Zabes,Happy Beta Elections: where we have to drag brothers out of bed to reach quorum,-84.710724,39.052963,Positive
elections_1573917969.5487,ruku,"@ProudResister You're right. He didn't win 2 elections by being timid. But to he honest, that's how he governed,par… https://t.co/COrmggae1Y",-70.93895,42.790894,Positive
elections_1573918024.834599,Manney Uto (Ph.D by 🇳🇬Affidavit!),"At 10 am. This happened. 

Pls change INEC to INWEC -Independent National Warfare Elections Commission 👇🏿👇🏿

😂🤣😆😀😃😄… https://t.co/g1EV8B07DH",3.26291,6.639331,Neutral
elections_1573918050.214767,Neil Hatch,"Drunkard @SpeakerPelosi is inebriated again.
#80ProofPelosi",-83.67529,36.540737,Neutral
elections_1573918307.281146,Greg's,@steelydandy @WaltFrench @marshallpalmer5 @qlareau @bserg1992 @XxAntiNWOxX @padme51 @johnrobertsFox @brianstelter… https://t.co/XotWfG2ZA2,-115.384094,36.12946,Neutral
elections_1573918322.144996,prasadmani,"@sumanthraman @vijayanpinarayi Yes 
What do you think about opposition, will realize after forthcoming assembly elections",77.997375,11.510872,Neutral
elections_1573918379.950238,Ayee,@burnaboy Please Burna make it louder increase the volume so the rest can hear..... If you see how happy i have bee… https://t.co/FNZy3r7Tyo,5.376385,4.269669,Positive
elections_1573918529.242858,Deepak Kher,"@MinhazMerchant Shivsena will shed Saffron for power. Next Elections will be crucial for Thackerays, hope Shivsena goes the MNS way",73.80311,18.457165,Neutral
elections_1573918691.839779,S & W Yorkshire for Europe 🕷️ 🇪🇺 #MakeItStop,@HannahK_LD @JoeInSheffield @angelasmithmp @SarahChampionMP Because first and foremost we need to stop the Tories.… https://t.co/FgrODHK1AD,-2.564752,53.301533,Positive
elections_1573918757.321021,Vishal anna,When I see you then the energy comes that I should become the candidate of Sarpanch election this time.,76.024086,21.540775,Neutral
elections_1573918833.521457,Caroline Nokes,Alfie taking a dim view of elections - that was the nice letter from the returning officer confirming I was nominat… https://t.co/N4LDk8IpJ3,-1.596902,50.95462,Positive
elections_1573918989.036247,Anne Arjani,"Yet another way #Putin and #Russia are infiltrating our Country &amp; Media. When Dems win the elections in 2020, State… https://t.co/QFk92QI4WJ",-124.482,32.52883,Positive
elections_1573919067.664577,Esther Agbarakwe,Kudos to the NGOs working on civic education and elections,6.62693,5.205007,Neutral
elections_1573919068.971833,cathy Ann Smith,@GOPLeader @realDonaldTrump @DevinNunes @RepChrisStewart Now your trying to say Ukraine was the ones that meddled i… https://t.co/M2zhomcZ8c,-85.60516,30.355644,Neutral
elections_1573919113.609759,Tall Miracle,"💥LOUISIANA PEEPS GEAUX VOTE NOW💥

        ✔🗳 VOTE 7:00 - 8:00 TODAY Nov 16 ✔🗳

      🌟 JOHN BEL EDWARDS 🌟 LORI CALL… https://t.co/2CMpIZHdBr",-116.3745,43.510174,Neutral
elections_1573919187.152137,Naijaloveinfo,"""Elections cancelled in Okume and Ogbia areas of #Bayelsa
""
#BayelsaKogiVote2019: It’s Left For The Electorate To D… https://t.co/6jq78okI7K",2.665436,4.197406,Neutral
elections_1573919254.159501,Mark Mckay,@MSNBC @washingtonpost @mitchellreports @maddow @kwelkernbc @AshleyRParker Real  surprise  media  doesn't  change… https://t.co/77jzH033x5,-91.9223,42.457897,Positive
elections_1573919312.243981,Naijaloveinfo,"""@inecnigeria alone cannot give us free &amp; fair elections until other stakeholders cooperate with #INEC"" - Observer… https://t.co/1VcCfAL8K6",2.665436,4.197406,Positive
elections_1573919318.221876,Karen,And he continues to all of this and more!,-83.42002,44.407207,Positive
elections_1573919454.157586,Cynthia Baker,Where are the Lyndon B Johnson Great Society #Democrats? You can't win elections &amp; hold majorities if you're no dif… https://t.co/pc3YyeCdXJ,-87.94003,41.6441,Positive
elections_1573919468.835106,Dave Dekker,@senatemajldr Mitch is a pathetic traitor,-106.791695,35.015892,Negative
elections_1573919490.521609,Will Baggett CFE 🔸,hitting the latest cutting edge manuals to analyze the Voting Machines used in Georgia's 2018 elections. https://t.co/JmAk07kL38,-85.60516,30.355644,Negative
elections_1573919559.520903,D. Eemunchagote-Long,@JohnnyHeldt The framers of the US Constitution knew eventually there would be a President more concerned with thei… https://t.co/Mk9Wp9wdAs,-118.26239,34.521164,Positive
elections_1573919708.379409,CoolKat Paradise,That is to be expected from an ANC molehead and a starry eyed enigma,27.751856,-26.51265,Negative
elections_1573919716.589052,Dr Van Nostril,"@AndrewYang you’ll be remembered as the Ross Perot of 2020 Elections.

A crazy loon w/ some good ideas,
none of whi… https://t.co/uif8UkdOuh",-74.03255,40.757164,Positive
elections_1573919834.683042,Ayodeji,"I remember this...
👇👇👇",-73.89904,41.63435,Neutral
elections_1573919999.339506,marcus simmons,@LindseyGrahamSC Graham is a senile Trump punk. The instruction continues today. Who influenced Trump to promote Uk… https://t.co/hP8XCOrIYQ,-91.65501,30.146095,Neutral
elections_1573920046.217838,Oshare,"The policewoman though, beauty plus drip",6.938066,4.73377,Neutral
elections_1573920177.416955,kunjeyan,Let max people retweet this to let MP action on gurgaon issues ?? Enough is enough . He has to be seen in gurgaon… https://t.co/PVQsGkg7Jr,32.997692,3.404962,Positive
elections_1573920187.071062,BlackCulture,Is this Nigeria?? This she lost her mind the day Zuma lost her presidency,27.948303,-25.915773,Neutral
elections_1573920311.457715,IgaLargesse,Been waiting for your tweet 😂😂😂,6.778614,8.45044,Neutral
elections_1573920442.767941,CSundin,"Me, too. I’m just your garden variety bleeding heart liberal.",-121.33135,38.663673,Neutral
elections_1573920605.213082,David lee,@ndtv @ManojTiwariMP u want to win the next elections right. Why dnt u do something then? Show Kejriwal the way.… https://t.co/QdDvMZrRnj,73.785645,15.407451,Positive
elections_1573920613.387192,Onomen A ♠️,@TheresaTekenah Free and fair elections showered blessings on the people of that community,8.307501,4.911208,Positive
elections_1573920630.294033,Manney Uto (Ph.D by 🇳🇬Affidavit!),"Which one, guys?

Independent National Electoral Commission (INEC)
OR
Independent National Warfare Elections Commis… https://t.co/Y1mGqRdr50",3.26291,6.639331,Neutral
elections_1573920786.243976,OkijaAmaka,Why don't Nigerian govt and @inecnigeria stop wasting tax payers money and poor masses life in organising all these… https://t.co/QIKDodmcic,5.142058,7.202974,Negative
